goods_no,count,percent,_tc
1132738276,1230,0.000342,359875560
1131528590,1230,0.000342,359875560
1131251445,1230,0.000342,359875560
1131150920,1230,0.000342,359875560
1129949829,1230,0.000342,359875560
1127958434,1230,0.000342,359875560
1127727889,1230,0.000342,359875560
1127674440,1230,0.000342,359875560
1126279910,1230,0.000342,359875560
1125155682,1230,0.000342,359875560
1125099130,1230,0.000342,359875560
1122381720,1230,0.000342,359875560
1121651310,1230,0.000342,359875560
1117139195,1230,0.000342,359875560
1117031468,1230,0.000342,359875560
1115747625,1230,0.000342,359875560
11140232,1230,0.000342,359875560
1113984477,1230,0.000342,359875560
1111662489,1230,0.000342,359875560
1110673706,1230,0.000342,359875560
1110243199,1230,0.000342,359875560
1110126994,1230,0.000342,359875560
1110047272,1230,0.000342,359875560
1109928166,1230,0.000342,359875560
1108889850,1230,0.000342,359875560
1108185733,1230,0.000342,359875560
1105549369,1230,0.000342,359875560
1104131138,1230,0.000342,359875560
1104129362,1230,0.000342,359875560
1104107530,1230,0.000342,359875560
1103818733,1230,0.000342,359875560
1101856438,1230,0.000342,359875560
1101728020,1230,0.000342,359875560
1101265294,1230,0.000342,359875560
1099256215,1230,0.000342,359875560
1098849902,1230,0.000342,359875560
1098622020,1230,0.000342,359875560
1095514698,1230,0.000342,359875560
1092800838,1230,0.000342,359875560
1090778640,1230,0.000342,359875560
1089006819,1230,0.000342,359875560
1085699431,1230,0.000342,359875560
1083736232,1230,0.000342,359875560
1081421194,1230,0.000342,359875560
1080525906,1230,0.000342,359875560
1073039168,1230,0.000342,359875560
1072985099,1230,0.000342,359875560
1072699564,1230,0.000342,359875560
1065795519,1230,0.000342,359875560
1064087584,1230,0.000342,359875560
1062676354,1230,0.000342,359875560
1061982451,1230,0.000342,359875560
1061286808,1230,0.000342,359875560
1060634061,1230,0.000342,359875560
1059891274,1230,0.000342,359875560
1058953674,1230,0.000342,359875560
1058921602,1230,0.000342,359875560
1058143314,1230,0.000342,359875560
1056235288,1230,0.000342,359875560
1051323634,1230,0.000342,359875560
1042029154,1230,0.000342,359875560
1035116274,1230,0.000342,359875560
1035095606,1230,0.000342,359875560
1032349218,1230,0.000342,359875560
1014479506,1230,0.000342,359875560
1003044607,1230,0.000342,359875560
1002086771,1230,0.000342,359875560
9067388,1228,0.000341,359875560
8214847,1228,0.000341,359875560
7742427,1228,0.000341,359875560
7660420,1228,0.000341,359875560
7465296,1228,0.000341,359875560
6405066,1228,0.000341,359875560
12475123,1228,0.000341,359875560
1134301284,1228,0.000341,359875560
1132921985,1228,0.000341,359875560
1132691713,1228,0.000341,359875560
1132267444,1228,0.000341,359875560
1132032458,1228,0.000341,359875560
1132031428,1228,0.000341,359875560
1131193519,1228,0.000341,359875560
1131149387,1228,0.000341,359875560
1130750452,1228,0.000341,359875560
1129619780,1228,0.000341,359875560
1128530997,1228,0.000341,359875560
1128529460,1228,0.000341,359875560
1127502570,1228,0.000341,359875560
1123114659,1228,0.000341,359875560
1119470175,1228,0.000341,359875560
1119130698,1228,0.000341,359875560
1118930823,1228,0.000341,359875560
1118132320,1228,0.000341,359875560
1117510767,1228,0.000341,359875560
1113758434,1228,0.000341,359875560
1111327645,1228,0.000341,359875560
1109891594,1228,0.000341,359875560
1109520495,1228,0.000341,359875560
1109494547,1228,0.000341,359875560
1108731464,1228,0.000341,359875560
1105246960,1228,0.000341,359875560
1104293014,1228,0.000341,359875560
1103863277,1228,0.000341,359875560
1103787713,1228,0.000341,359875560
1103691533,1228,0.000341,359875560
1103097915,1228,0.000341,359875560
1102880152,1228,0.000341,359875560
1101735018,1228,0.000341,359875560
1101421610,1228,0.000341,359875560
1098689844,1228,0.000341,359875560
1095679592,1228,0.000341,359875560
1095343057,1228,0.000341,359875560
1090470768,1228,0.000341,359875560
1078009544,1228,0.000341,359875560
1077002659,1228,0.000341,359875560
1076473286,1228,0.000341,359875560
1075330445,1228,0.000341,359875560
1073089917,1228,0.000341,359875560
1070278307,1228,0.000341,359875560
1069639274,1228,0.000341,359875560
1068449510,1228,0.000341,359875560
1068275025,1228,0.000341,359875560
1063915231,1228,0.000341,359875560
1063555124,1228,0.000341,359875560
1061956794,1228,0.000341,359875560
1059759816,1228,0.000341,359875560
1048567674,1228,0.000341,359875560
1043760780,1228,0.000341,359875560
10403655,1228,0.000341,359875560
1039714535,1228,0.000341,359875560
10153209,1228,0.000341,359875560
9642124,1226,0.000341,359875560
6295034,1226,0.000341,359875560
4242933,1226,0.000341,359875560
3915559,1226,0.000341,359875560
2397696,1226,0.000341,359875560
12495809,1226,0.000341,359875560
12469372,1226,0.000341,359875560
12074465,1226,0.000341,359875560
11401020,1226,0.000341,359875560
1134670997,1226,0.000341,359875560
1134114458,1226,0.000341,359875560
1132856000,1226,0.000341,359875560
1132501259,1226,0.000341,359875560
1132487743,1226,0.000341,359875560
1132469755,1226,0.000341,359875560
1132463247,1226,0.000341,359875560
1130724402,1226,0.000341,359875560
1130146688,1226,0.000341,359875560
1129656075,1226,0.000341,359875560
1129230649,1226,0.000341,359875560
1129215124,1226,0.000341,359875560
1129169749,1226,0.000341,359875560
1129164714,1226,0.000341,359875560
1127961155,1226,0.000341,359875560
1127497819,1226,0.000341,359875560
1125140416,1226,0.000341,359875560
1124101974,1226,0.000341,359875560
1123121827,1226,0.000341,359875560
1121685391,1226,0.000341,359875560
1121363305,1226,0.000341,359875560
1120751345,1226,0.000341,359875560
1119726811,1226,0.000341,359875560
1119209755,1226,0.000341,359875560
1118533219,1226,0.000341,359875560
1117843377,1226,0.000341,359875560
1117479539,1226,0.000341,359875560
1117297551,1226,0.000341,359875560
1117251287,1226,0.000341,359875560
1117023175,1226,0.000341,359875560
1115715081,1226,0.000341,359875560
1113733264,1226,0.000341,359875560
1113710399,1226,0.000341,359875560
1113567492,1226,0.000341,359875560
1111301848,1226,0.000341,359875560
1110016649,1226,0.000341,359875560
1109864942,1226,0.000341,359875560
1109863703,1226,0.000341,359875560
1109853966,1226,0.000341,359875560
1109174878,1226,0.000341,359875560
1108826495,1226,0.000341,359875560
1107666656,1226,0.000341,359875560
1105932965,1226,0.000341,359875560
1105560916,1226,0.000341,359875560
1102468462,1226,0.000341,359875560
1101839687,1226,0.000341,359875560
1100721664,1226,0.000341,359875560
1099252736,1226,0.000341,359875560
1099017737,1226,0.000341,359875560
1096409648,1226,0.000341,359875560
1092740602,1226,0.000341,359875560
1091393448,1226,0.000341,359875560
1089898154,1226,0.000341,359875560
1089788293,1226,0.000341,359875560
1086678971,1226,0.000341,359875560
1079216890,1226,0.000341,359875560
1077467659,1226,0.000341,359875560
1065525989,1226,0.000341,359875560
1065501630,1226,0.000341,359875560
1062840499,1226,0.000341,359875560
1062358550,1226,0.000341,359875560
1061986464,1226,0.000341,359875560
1057303685,1226,0.000341,359875560
1030131193,1226,0.000341,359875560
1025072503,1226,0.000341,359875560
1002006552,1226,0.000341,359875560
12458482,1224,0.00034,359875560
12112630,1224,0.00034,359875560
12074448,1224,0.00034,359875560
12060190,1224,0.00034,359875560
11514329,1224,0.00034,359875560
1134903147,1224,0.00034,359875560
1133674411,1224,0.00034,359875560
1133401335,1224,0.00034,359875560
1132906299,1224,0.00034,359875560
1132513227,1224,0.00034,359875560
1132466225,1224,0.00034,359875560
1132388638,1224,0.00034,359875560
1132045499,1224,0.00034,359875560
1131486831,1224,0.00034,359875560
1130954687,1224,0.00034,359875560
1130804913,1224,0.00034,359875560
1130773752,1224,0.00034,359875560
1130771317,1224,0.00034,359875560
1130454849,1224,0.00034,359875560
1130338215,1224,0.00034,359875560
1129639396,1224,0.00034,359875560
1129456158,1224,0.00034,359875560
1129418453,1224,0.00034,359875560
1129015769,1224,0.00034,359875560
1128014746,1224,0.00034,359875560
1127765073,1224,0.00034,359875560
1127669535,1224,0.00034,359875560
1127261416,1224,0.00034,359875560
1126470759,1224,0.00034,359875560
1126284358,1224,0.00034,359875560
1125773338,1224,0.00034,359875560
1125091553,1224,0.00034,359875560
1124588892,1224,0.00034,359875560
1124586904,1224,0.00034,359875560
1124340662,1224,0.00034,359875560
1123399511,1224,0.00034,359875560
1122903143,1224,0.00034,359875560
1122410223,1224,0.00034,359875560
1121624027,1224,0.00034,359875560
1121411871,1224,0.00034,359875560
1119459203,1224,0.00034,359875560
1118521507,1224,0.00034,359875560
1111531703,1224,0.00034,359875560
1111381754,1224,0.00034,359875560
1111312592,1224,0.00034,359875560
1110927163,1224,0.00034,359875560
1107159083,1224,0.00034,359875560
1106075250,1224,0.00034,359875560
1104581534,1224,0.00034,359875560
1101256615,1224,0.00034,359875560
1100700553,1224,0.00034,359875560
1097366204,1224,0.00034,359875560
1096785769,1224,0.00034,359875560
1096447982,1224,0.00034,359875560
1095605353,1224,0.00034,359875560
1089888950,1224,0.00034,359875560
1088664642,1224,0.00034,359875560
1086807317,1224,0.00034,359875560
1086805528,1224,0.00034,359875560
1082340614,1224,0.00034,359875560
1077108787,1224,0.00034,359875560
1073611171,1224,0.00034,359875560
1071357028,1224,0.00034,359875560
1063542430,1224,0.00034,359875560
1061973091,1224,0.00034,359875560
1051718377,1224,0.00034,359875560
1050342874,1224,0.00034,359875560
1038714242,1224,0.00034,359875560
1035178556,1224,0.00034,359875560
1033334626,1224,0.00034,359875560
1003562495,1224,0.00034,359875560
9119533,1222,0.00034,359875560
8257874,1222,0.00034,359875560
3539478,1222,0.00034,359875560
12468333,1222,0.00034,359875560
12434907,1222,0.00034,359875560
12092949,1222,0.00034,359875560
1134487380,1222,0.00034,359875560
1134355069,1222,0.00034,359875560
1134329171,1222,0.00034,359875560
1134316246,1222,0.00034,359875560
1134260678,1222,0.00034,359875560
1133455630,1222,0.00034,359875560
1133444344,1222,0.00034,359875560
1132854526,1222,0.00034,359875560
1132262521,1222,0.00034,359875560
11316341,1222,0.00034,359875560
1131395540,1222,0.00034,359875560
1131205323,1222,0.00034,359875560
1131152506,1222,0.00034,359875560
1129230686,1222,0.00034,359875560
1129199913,1222,0.00034,359875560
1125312775,1222,0.00034,359875560
1124931703,1222,0.00034,359875560
1123642215,1222,0.00034,359875560
1122385185,1222,0.00034,359875560
1121108089,1222,0.00034,359875560
1118532172,1222,0.00034,359875560
1117799942,1222,0.00034,359875560
1116919610,1222,0.00034,359875560
1115676453,1222,0.00034,359875560
1115447518,1222,0.00034,359875560
1114920260,1222,0.00034,359875560
1113997694,1222,0.00034,359875560
1113570367,1222,0.00034,359875560
1113565137,1222,0.00034,359875560
1113387711,1222,0.00034,359875560
1112402285,1222,0.00034,359875560
1112332483,1222,0.00034,359875560
1111390354,1222,0.00034,359875560
1111078849,1222,0.00034,359875560
1110870361,1222,0.00034,359875560
1110845323,1222,0.00034,359875560
1110665376,1222,0.00034,359875560
1109758613,1222,0.00034,359875560
1109738748,1222,0.00034,359875560
1109466422,1222,0.00034,359875560
1107534055,1222,0.00034,359875560
1106228240,1222,0.00034,359875560
1105953769,1222,0.00034,359875560
1105924136,1222,0.00034,359875560
1102917836,1222,0.00034,359875560
1102518380,1222,0.00034,359875560
1101550417,1222,0.00034,359875560
1099272808,1222,0.00034,359875560
1097958718,1222,0.00034,359875560
1095450296,1222,0.00034,359875560
1073199360,1222,0.00034,359875560
1072426665,1222,0.00034,359875560
1070574261,1222,0.00034,359875560
1069919075,1222,0.00034,359875560
1069368498,1222,0.00034,359875560
1069286246,1222,0.00034,359875560
1066558878,1222,0.00034,359875560
1065359770,1222,0.00034,359875560
1063544099,1222,0.00034,359875560
1049125518,1222,0.00034,359875560
1047483995,1222,0.00034,359875560
1047460932,1222,0.00034,359875560
1046306584,1222,0.00034,359875560
1042501182,1222,0.00034,359875560
1022547758,1222,0.00034,359875560
1018107943,1222,0.00034,359875560
1014121312,1222,0.00034,359875560
1009645568,1222,0.00034,359875560
10067059,1222,0.00034,359875560
1000960310,1222,0.00034,359875560
8905207,1220,0.000339,359875560
7980005,1220,0.000339,359875560
7209758,1220,0.000339,359875560
2594305,1220,0.000339,359875560
12503001,1220,0.000339,359875560
12451606,1220,0.000339,359875560
1134359405,1220,0.000339,359875560
1132129265,1220,0.000339,359875560
1132119205,1220,0.000339,359875560
1131478362,1220,0.000339,359875560
1130952436,1220,0.000339,359875560
1130546823,1220,0.000339,359875560
1130530141,1220,0.000339,359875560
1129199599,1220,0.000339,359875560
1129142832,1220,0.000339,359875560
1128488676,1220,0.000339,359875560
1127961215,1220,0.000339,359875560
1127730716,1220,0.000339,359875560
1127417763,1220,0.000339,359875560
1125783343,1220,0.000339,359875560
1125092499,1220,0.000339,359875560
1124567563,1220,0.000339,359875560
1124382586,1220,0.000339,359875560
1122813713,1220,0.000339,359875560
1119773144,1220,0.000339,359875560
1119737837,1220,0.000339,359875560
1118882237,1220,0.000339,359875560
1117858411,1220,0.000339,359875560
1115230204,1220,0.000339,359875560
1114741615,1220,0.000339,359875560
1114728188,1220,0.000339,359875560
1113569145,1220,0.000339,359875560
1111629772,1220,0.000339,359875560
1107861432,1220,0.000339,359875560
1107854257,1220,0.000339,359875560
1107161507,1220,0.000339,359875560
1106672114,1220,0.000339,359875560
1105639595,1220,0.000339,359875560
1104279967,1220,0.000339,359875560
1104248200,1220,0.000339,359875560
1104078535,1220,0.000339,359875560
1101884195,1220,0.000339,359875560
1100277801,1220,0.000339,359875560
1100276069,1220,0.000339,359875560
1099206129,1220,0.000339,359875560
1093875968,1220,0.000339,359875560
1088112538,1220,0.000339,359875560
1086657998,1220,0.000339,359875560
1083919257,1220,0.000339,359875560
1080202811,1220,0.000339,359875560
1075333521,1220,0.000339,359875560
1072567360,1220,0.000339,359875560
1072444630,1220,0.000339,359875560
1071678711,1220,0.000339,359875560
1067095440,1220,0.000339,359875560
1061739715,1220,0.000339,359875560
1061090679,1220,0.000339,359875560
1055751147,1220,0.000339,359875560
1055695195,1220,0.000339,359875560
1053696586,1220,0.000339,359875560
1048526499,1220,0.000339,359875560
1048010605,1220,0.000339,359875560
1037954438,1220,0.000339,359875560
1035579762,1220,0.000339,359875560
1011468214,1220,0.000339,359875560
8481959,1218,0.000338,359875560
7471230,1218,0.000338,359875560
2473018,1218,0.000338,359875560
12484490,1218,0.000338,359875560
11590370,1218,0.000338,359875560
1134114237,1218,0.000338,359875560
1133478013,1218,0.000338,359875560
1132301438,1218,0.000338,359875560
1130994115,1218,0.000338,359875560
1130698352,1218,0.000338,359875560
1129973107,1218,0.000338,359875560
1129650536,1218,0.000338,359875560
1127694339,1218,0.000338,359875560
1126504901,1218,0.000338,359875560
1125946897,1218,0.000338,359875560
1125786670,1218,0.000338,359875560
1125719071,1218,0.000338,359875560
1125169333,1218,0.000338,359875560
1125089663,1218,0.000338,359875560
1122640302,1218,0.000338,359875560
11217054,1218,0.000338,359875560
1121481815,1218,0.000338,359875560
1121434356,1218,0.000338,359875560
1119477993,1218,0.000338,359875560
1117323945,1218,0.000338,359875560
1115769873,1218,0.000338,359875560
1115196319,1218,0.000338,359875560
1114672985,1218,0.000338,359875560
1113313509,1218,0.000338,359875560
1109749954,1218,0.000338,359875560
1108000295,1218,0.000338,359875560
1107191427,1218,0.000338,359875560
1105733577,1218,0.000338,359875560
1105553595,1218,0.000338,359875560
1104093330,1218,0.000338,359875560
1102285187,1218,0.000338,359875560
1102026097,1218,0.000338,359875560
1100924067,1218,0.000338,359875560
1100310774,1218,0.000338,359875560
1099018318,1218,0.000338,359875560
1096795657,1218,0.000338,359875560
1094415556,1218,0.000338,359875560
1090656339,1218,0.000338,359875560
1089958777,1218,0.000338,359875560
1084216277,1218,0.000338,359875560
1075874196,1218,0.000338,359875560
1075235034,1218,0.000338,359875560
1073096806,1218,0.000338,359875560
1072722871,1218,0.000338,359875560
1072453416,1218,0.000338,359875560
1072345356,1218,0.000338,359875560
1069092206,1218,0.000338,359875560
1067918788,1218,0.000338,359875560
1067909185,1218,0.000338,359875560
1065369907,1218,0.000338,359875560
1062647764,1218,0.000338,359875560
1061972007,1218,0.000338,359875560
1033890078,1218,0.000338,359875560
1033524790,1218,0.000338,359875560
1033332145,1218,0.000338,359875560
1032164677,1218,0.000338,359875560
1028962330,1218,0.000338,359875560
12471756,1216,0.000338,359875560
12432777,1216,0.000338,359875560
12119830,1216,0.000338,359875560
11851292,1216,0.000338,359875560
1133464318,1216,0.000338,359875560
1132904847,1216,0.000338,359875560
1132904827,1216,0.000338,359875560
1132775750,1216,0.000338,359875560
1132479496,1216,0.000338,359875560
1132472764,1216,0.000338,359875560
1132343126,1216,0.000338,359875560
1132091218,1216,0.000338,359875560
1131492028,1216,0.000338,359875560
1130960940,1216,0.000338,359875560
1130550032,1216,0.000338,359875560
1129688810,1216,0.000338,359875560
1128522864,1216,0.000338,359875560
1127451080,1216,0.000338,359875560
1127415118,1216,0.000338,359875560
1126490470,1216,0.000338,359875560
1126476668,1216,0.000338,359875560
1125087180,1216,0.000338,359875560
1124899830,1216,0.000338,359875560
1124541078,1216,0.000338,359875560
1124346588,1216,0.000338,359875560
1123407573,1216,0.000338,359875560
1123061630,1216,0.000338,359875560
1122833325,1216,0.000338,359875560
1122635295,1216,0.000338,359875560
1122573743,1216,0.000338,359875560
1122295680,1216,0.000338,359875560
1117860358,1216,0.000338,359875560
1117333800,1216,0.000338,359875560
1115226338,1216,0.000338,359875560
1115029304,1216,0.000338,359875560
1113567097,1216,0.000338,359875560
1111538087,1216,0.000338,359875560
11109904,1216,0.000338,359875560
1110889116,1216,0.000338,359875560
1107422687,1216,0.000338,359875560
1106053953,1216,0.000338,359875560
1105557541,1216,0.000338,359875560
1105246969,1216,0.000338,359875560
1105038181,1216,0.000338,359875560
1104549955,1216,0.000338,359875560
1103144483,1216,0.000338,359875560
1102766681,1216,0.000338,359875560
1101878297,1216,0.000338,359875560
1101256913,1216,0.000338,359875560
1099901190,1216,0.000338,359875560
1099230469,1216,0.000338,359875560
1098145597,1216,0.000338,359875560
1096589150,1216,0.000338,359875560
1095348233,1216,0.000338,359875560
1095029575,1216,0.000338,359875560
1093901418,1216,0.000338,359875560
1093318716,1216,0.000338,359875560
1089401274,1216,0.000338,359875560
1088698184,1216,0.000338,359875560
1083682001,1216,0.000338,359875560
1077061992,1216,0.000338,359875560
1075855523,1216,0.000338,359875560
1072928810,1216,0.000338,359875560
1072710068,1216,0.000338,359875560
1072698842,1216,0.000338,359875560
1065998441,1216,0.000338,359875560
1064725302,1216,0.000338,359875560
10633391,1216,0.000338,359875560
1063200651,1216,0.000338,359875560
1062973001,1216,0.000338,359875560
1062871502,1216,0.000338,359875560
1061874773,1216,0.000338,359875560
1049674933,1216,0.000338,359875560
1045366512,1216,0.000338,359875560
1045103071,1216,0.000338,359875560
1044193273,1216,0.000338,359875560
1033328562,1216,0.000338,359875560
1012760492,1216,0.000338,359875560
8569571,1214,0.000337,359875560
6841727,1214,0.000337,359875560
12500736,1214,0.000337,359875560
1133868924,1214,0.000337,359875560
1133625465,1214,0.000337,359875560
1133546332,1214,0.000337,359875560
1133458497,1214,0.000337,359875560
1133134627,1214,0.000337,359875560
1132905031,1214,0.000337,359875560
1132873840,1214,0.000337,359875560
1132466188,1214,0.000337,359875560
1132355671,1214,0.000337,359875560
1131199391,1214,0.000337,359875560
1130774598,1214,0.000337,359875560
1130769992,1214,0.000337,359875560
1130762051,1214,0.000337,359875560
1130656610,1214,0.000337,359875560
1129485691,1214,0.000337,359875560
1129453933,1214,0.000337,359875560
1128041860,1214,0.000337,359875560
1127966525,1214,0.000337,359875560
1127691601,1214,0.000337,359875560
1126226630,1214,0.000337,359875560
1126044863,1214,0.000337,359875560
1121583654,1214,0.000337,359875560
1121578369,1214,0.000337,359875560
1119454777,1214,0.000337,359875560
1117490732,1214,0.000337,359875560
1116989599,1214,0.000337,359875560
1115899430,1214,0.000337,359875560
1115439769,1214,0.000337,359875560
1114872347,1214,0.000337,359875560
1114022634,1214,0.000337,359875560
1113984641,1214,0.000337,359875560
1113776179,1214,0.000337,359875560
1113735658,1214,0.000337,359875560
1113570587,1214,0.000337,359875560
1113570578,1214,0.000337,359875560
1112424202,1214,0.000337,359875560
1110828309,1214,0.000337,359875560
1110473790,1214,0.000337,359875560
1109877864,1214,0.000337,359875560
1109750593,1214,0.000337,359875560
1109733146,1214,0.000337,359875560
1109183919,1214,0.000337,359875560
1108887792,1214,0.000337,359875560
1108038214,1214,0.000337,359875560
1107711718,1214,0.000337,359875560
1107198612,1214,0.000337,359875560
1106237031,1214,0.000337,359875560
1105228273,1214,0.000337,359875560
1104893231,1214,0.000337,359875560
1104074004,1214,0.000337,359875560
1103975295,1214,0.000337,359875560
1103916267,1214,0.000337,359875560
1103821142,1214,0.000337,359875560
1102289648,1214,0.000337,359875560
1101390485,1214,0.000337,359875560
1099241218,1214,0.000337,359875560
1097804128,1214,0.000337,359875560
1086786934,1214,0.000337,359875560
1085727253,1214,0.000337,359875560
1085678976,1214,0.000337,359875560
1076402214,1214,0.000337,359875560
1073090686,1214,0.000337,359875560
1072524584,1214,0.000337,359875560
1070795108,1214,0.000337,359875560
1069157070,1214,0.000337,359875560
1066556640,1214,0.000337,359875560
1063986775,1214,0.000337,359875560
1061120246,1214,0.000337,359875560
1059731420,1214,0.000337,359875560
1057301668,1214,0.000337,359875560
1056175831,1214,0.000337,359875560
1034006075,1214,0.000337,359875560
1026767142,1214,0.000337,359875560
1023892295,1214,0.000337,359875560
1021276589,1214,0.000337,359875560
1011874456,1214,0.000337,359875560
7118668,1212,0.000337,359875560
12500598,1212,0.000337,359875560
12114079,1212,0.000337,359875560
1134088014,1212,0.000337,359875560
1133746867,1212,0.000337,359875560
1131534040,1212,0.000337,359875560
1131488110,1212,0.000337,359875560
1129840767,1212,0.000337,359875560
1129014897,1212,0.000337,359875560
1128022453,1212,0.000337,359875560
1127998354,1212,0.000337,359875560
1127272527,1212,0.000337,359875560
1120410549,1212,0.000337,359875560
1120369292,1212,0.000337,359875560
1119389283,1212,0.000337,359875560
1119217889,1212,0.000337,359875560
1119185439,1212,0.000337,359875560
1118925547,1212,0.000337,359875560
1118591843,1212,0.000337,359875560
1115666816,1212,0.000337,359875560
1115159396,1212,0.000337,359875560
1115009662,1212,0.000337,359875560
1113566963,1212,0.000337,359875560
1112438244,1212,0.000337,359875560
1111624132,1212,0.000337,359875560
1111584797,1212,0.000337,359875560
1111391179,1212,0.000337,359875560
1109750775,1212,0.000337,359875560
1108988454,1212,0.000337,359875560
1107700665,1212,0.000337,359875560
1106924277,1212,0.000337,359875560
1106472955,1212,0.000337,359875560
1106105872,1212,0.000337,359875560
1105634556,1212,0.000337,359875560
1100531092,1212,0.000337,359875560
1098028168,1212,0.000337,359875560
1095298831,1212,0.000337,359875560
1090932840,1212,0.000337,359875560
1086638250,1212,0.000337,359875560
1084602761,1212,0.000337,359875560
1084559612,1212,0.000337,359875560
1084490401,1212,0.000337,359875560
1084425544,1212,0.000337,359875560
1083124340,1212,0.000337,359875560
1071087068,1212,0.000337,359875560
1065664871,1212,0.000337,359875560
1062840412,1212,0.000337,359875560
1056044346,1212,0.000337,359875560
1053262259,1212,0.000337,359875560
1052954562,1212,0.000337,359875560
1050110254,1212,0.000337,359875560
1049565847,1212,0.000337,359875560
1042352082,1212,0.000337,359875560
1040194307,1212,0.000337,359875560
10027967,1212,0.000337,359875560
7461636,1210,0.000336,359875560
12490410,1210,0.000336,359875560
12471031,1210,0.000336,359875560
1135169810,1210,0.000336,359875560
1134081346,1210,0.000336,359875560
1133728405,1210,0.000336,359875560
1133658732,1210,0.000336,359875560
1132897174,1210,0.000336,359875560
1132535226,1210,0.000336,359875560
1132525556,1210,0.000336,359875560
1132465488,1210,0.000336,359875560
1132075267,1210,0.000336,359875560
1132071926,1210,0.000336,359875560
1132036595,1210,0.000336,359875560
1131707323,1210,0.000336,359875560
1129897948,1210,0.000336,359875560
1129694956,1210,0.000336,359875560
1129694109,1210,0.000336,359875560
1129687711,1210,0.000336,359875560
1129677091,1210,0.000336,359875560
1129628550,1210,0.000336,359875560
1128888310,1210,0.000336,359875560
1128879452,1210,0.000336,359875560
1127980830,1210,0.000336,359875560
1127473608,1210,0.000336,359875560
1126501763,1210,0.000336,359875560
1126433079,1210,0.000336,359875560
1126043540,1210,0.000336,359875560
1125122807,1210,0.000336,359875560
1124337491,1210,0.000336,359875560
1123156615,1210,0.000336,359875560
1122566091,1210,0.000336,359875560
1122428616,1210,0.000336,359875560
1120356328,1210,0.000336,359875560
1117557988,1210,0.000336,359875560
1117552954,1210,0.000336,359875560
1117233743,1210,0.000336,359875560
1115244277,1210,0.000336,359875560
1115181919,1210,0.000336,359875560
1113916840,1210,0.000336,359875560
1111063161,1210,0.000336,359875560
1109503214,1210,0.000336,359875560
1109457610,1210,0.000336,359875560
1108972637,1210,0.000336,359875560
1108858958,1210,0.000336,359875560
1108059165,1210,0.000336,359875560
1107991319,1210,0.000336,359875560
1107840662,1210,0.000336,359875560
1106669765,1210,0.000336,359875560
1105248862,1210,0.000336,359875560
1104766112,1210,0.000336,359875560
1102849992,1210,0.000336,359875560
1101734536,1210,0.000336,359875560
1101465012,1210,0.000336,359875560
1100559243,1210,0.000336,359875560
1100125921,1210,0.000336,359875560
1095000153,1210,0.000336,359875560
1093718787,1210,0.000336,359875560
1092132044,1210,0.000336,359875560
1088305174,1210,0.000336,359875560
1079330407,1210,0.000336,359875560
1074228080,1210,0.000336,359875560
1072335419,1210,0.000336,359875560
1065705963,1210,0.000336,359875560
1065021458,1210,0.000336,359875560
1063095467,1210,0.000336,359875560
1061648141,1210,0.000336,359875560
1052824161,1210,0.000336,359875560
1051020916,1210,0.000336,359875560
1048661157,1210,0.000336,359875560
1043968040,1210,0.000336,359875560
1038843664,1210,0.000336,359875560
1035666510,1210,0.000336,359875560
1035459034,1210,0.000336,359875560
1026963930,1210,0.000336,359875560
1014135343,1210,0.000336,359875560
1009028603,1210,0.000336,359875560
9919714,1208,0.000336,359875560
9890653,1208,0.000336,359875560
9246273,1208,0.000336,359875560
9072617,1208,0.000336,359875560
8080821,1208,0.000336,359875560
6993493,1208,0.000336,359875560
6416840,1208,0.000336,359875560
3485484,1208,0.000336,359875560
12503969,1208,0.000336,359875560
12496266,1208,0.000336,359875560
12486467,1208,0.000336,359875560
12460725,1208,0.000336,359875560
12143194,1208,0.000336,359875560
12092402,1208,0.000336,359875560
1134675196,1208,0.000336,359875560
1132911485,1208,0.000336,359875560
1132880429,1208,0.000336,359875560
1132879394,1208,0.000336,359875560
1132670663,1208,0.000336,359875560
1132484590,1208,0.000336,359875560
1131242316,1208,0.000336,359875560
1130966874,1208,0.000336,359875560
1130546587,1208,0.000336,359875560
1130499875,1208,0.000336,359875560
1130477002,1208,0.000336,359875560
1129942225,1208,0.000336,359875560
1129902917,1208,0.000336,359875560
1129005023,1208,0.000336,359875560
1127691048,1208,0.000336,359875560
1125769156,1208,0.000336,359875560
1125728998,1208,0.000336,359875560
1124805596,1208,0.000336,359875560
1123381599,1208,0.000336,359875560
1123160184,1208,0.000336,359875560
1122314537,1208,0.000336,359875560
1121907029,1208,0.000336,359875560
1119153504,1208,0.000336,359875560
1117629780,1208,0.000336,359875560
1115975646,1208,0.000336,359875560
1115639905,1208,0.000336,359875560
1115384719,1208,0.000336,359875560
1111649021,1208,0.000336,359875560
1111379228,1208,0.000336,359875560
1110679959,1208,0.000336,359875560
1109612294,1208,0.000336,359875560
1108858932,1208,0.000336,359875560
1108677947,1208,0.000336,359875560
1107868120,1208,0.000336,359875560
1107564588,1208,0.000336,359875560
1106908187,1208,0.000336,359875560
1105248865,1208,0.000336,359875560
1105202668,1208,0.000336,359875560
1104895129,1208,0.000336,359875560
1103672492,1208,0.000336,359875560
1097083271,1208,0.000336,359875560
1096058143,1208,0.000336,359875560
1092513430,1208,0.000336,359875560
1092354275,1208,0.000336,359875560
1085586783,1208,0.000336,359875560
